,Year,Area,Variable,Generation (TWh),Share of production (%),Change on last year (%),Change on last year (TWh)
8332,2016,Finland,Hard Coal,6.974,10.1823335607494,36.2109374999999,1.854
8333,2016,Finland,Lignite,0.0,0.0,,0.0
8334,2016,Finland,Gas,3.738,5.45763734586773,-28.0461982675649,-1.457
8335,2016,Finland,Other fossil,4.164219,6.0799350269588,-2.30257254016141,-0.0981440000000004
8336,2016,Finland,Nuclear,23.203,33.8773566977445,-0.180684018068411,-0.0420000000000015
8337,2016,Finland,Renewables,30.411957,44.4027373686794,-0.37595583463198,-0.114767
8338,2016,Finland,Hydro,15.799127,23.0673904620939,-5.78202911162214,-0.969571
8340,2016,Finland,Wind,3.068041,4.47946900488319,31.8249999248074,0.740681999999999
8341,2016,Finland,Solar,0.022066,0.032217288837324,95.0844310847847,0.0107549999999999
8342,2016,Finland,Bioenergy,11.522723,16.8236606128649,0.905191150884499,0.103366999999998
8343,2016,Finland,Other renewables,0.0,0.0,,0.0
8347,2016,France,Fossil,56.564586,10.1230004471512,26.8043774002973,11.956831
8348,2016,France,Coal,10.34446,1.85128152808433,-12.8790223547507,-1.529213
8349,2016,France,Hard Coal,10.34446,1.85128152808433,-12.8790223547507,-1.529213
8350,2016,France,Lignite,0.0,0.0,,0.0
8351,2016,France,Gas,34.967086,6.25783466732303,65.3825519779382,13.823933
8352,2016,France,Other fossil,11.2530399999999,2.01388425174384,-2.9151157771737,-0.337889000000002
8353,2016,France,Nuclear,403.195482,72.1573042994667,-7.82582299843176,-34.2323259999999
8354,2016,France,Renewables,99.01286,17.719695253382,7.81991990891599,7.181165
8355,2016,France,Hydro,60.8392099999999,10.88800243379,9.50916576979823,5.28293799999999
8357,2016,France,Wind,21.380984,3.82641730273661,-0.184952785173797,-0.0396179999999937
8358,2016,France,Solar,8.65916,1.54967421757411,11.6831378731816,0.905831999999999
8359,2016,France,Bioenergy,7.535385,1.34855942770369,15.5355392773165,1.013249
8360,2016,France,Other renewables,0.598121,0.107041871577572,3.23876297343435,0.018764
8364,2016,Germany,Fossil,370.5,57.4596774193548,2.40464344941957,8.69999999999998
8365,2016,Germany,Coal,261.7,40.5862282878411,-3.85745775165319,-10.5
8366,2016,Germany,Hard Coal,112.2,17.4007444168734,-4.67289719626168,-5.5
8367,2016,Germany,Lignite,149.5,23.1854838709677,-3.23624595469255,-5.0
8368,2016,Germany,Gas,81.3,12.6085607940446,31.1290322580645,19.2999999999999
8369,2016,Germany,Other fossil,27.5,4.26488833746898,-0.3623188405797,-0.0999999999999978
8370,2016,Germany,Nuclear,84.6,13.1203473945409,-7.84313725490196,-7.2
8371,2016,Germany,Renewables,189.7,29.4199751861042,0.476694915254238,0.900000000000005
8372,2016,Germany,Hydro,20.5,3.17928039702233,7.89473684210526,1.5
8374,2016,Germany,Wind,80.0,12.4069478908188,-0.744416873449127,-0.599999999999994
8375,2016,Germany,Solar,38.1,5.90880893300248,-1.55038759689922,-0.600000000000001
8376,2016,Germany,Bioenergy,50.9,7.89392059553349,0.992063492063488,0.5
8377,2016,Germany,Other renewables,0.2,0.0310173697270471,100.0,0.1
8381,2016,Greece,Fossil,39.5229999999999,72.6312981666124,6.89981607703125,2.55099999999999
8382,2016,Greece,Coal,18.883,34.7012322769056,-14.5836160492151,-3.224
8383,2016,Greece,Hard Coal,0.0,0.0,,0.0
8384,2016,Greece,Lignite,18.883,34.7012322769056,-14.5836160492151,-3.224
8385,2016,Greece,Gas,14.973,27.5158370429544,64.7194719471947,5.883
8386,2016,Greece,Other fossil,5.667,10.4142288467523,-1.87012987012987,-0.108
8387,2016,Greece,Nuclear,0.0,0.0,,0.0
8388,2016,Greece,Renewables,14.892935,27.3687018333875,0.286416508214149,0.042533999999998
8389,2016,Greece,Hydro,5.543093,10.1865253257157,-9.10458946070394,-0.555227000000001
8391,2016,Greece,Wind,5.145896,9.45659759406872,11.3584687706326,0.524877
8392,2016,Greece,Solar,3.929716,7.22162726782145,0.771354044326177,0.0300799999999998
8393,2016,Greece,Bioenergy,0.27423,0.503951645781699,18.4957610640118,0.042804
8394,2016,Greece,Other renewables,0.0,0.0,,0.0
8398,2016,Hungary,Fossil,12.511393,39.3149199944041,11.3653239337579,1.27684299999999
8399,2016,Hungary,Coal,5.632,17.6976000520872,-2.72884283246978,-0.158
8400,2016,Hungary,Hard Coal,0.183,0.575046308510647,128.75,0.103
8401,2016,Hungary,Lignite,5.449,17.1225537435766,-4.57092819614711,-0.261
8402,2016,Hungary,Gas,6.479,20.3591531849206,26.840250587314,1.371
8403,2016,Hungary,Other fossil,0.400393,1.25816675739619,18.9698410340217,0.063843
8404,2016,Hungary,Nuclear,16.054,50.4469586712018,1.38941518251862,0.219999999999998
8405,2016,Hungary,Renewables,3.25813099999999,10.238121334394,0.89385637479229,0.0288649999999996
8406,2016,Hungary,Hydro,0.259315,0.814853188477806,10.955410742327,0.025604
8408,2016,Hungary,Wind,0.683692,2.14838557791399,-1.38910724150216,-0.00963100000000005
8409,2016,Hungary,Solar,0.244,0.76672841134753,73.0496453900709,0.103
8410,2016,Hungary,Bioenergy,2.07112399999999,6.50815415665468,-4.16928862796777,-0.0901080000000003
8411,2016,Hungary,Other renewables,0.0,0.0,,0.0
8415,2016,Ireland,Fossil,22.707566,75.1383424974876,12.1857726769856,2.466527
8416,2016,Ireland,Coal,4.695656,15.5377202813539,-3.66766685116669,-0.178777999999998
8417,2016,Ireland,Hard Coal,4.695656,15.5377202813539,-3.66766685116669,-0.178777999999998
8418,2016,Ireland,Lignite,0.0,0.0,,0.0
8419,2016,Ireland,Gas,15.331555,50.7314447796417,23.9318128908346,2.960595
8420,2016,Ireland,Other fossil,2.680355,8.86917743649203,-10.5249453790419,-0.31529
8421,2016,Ireland,Nuclear,0.0,0.0,,0.0
8422,2016,Ireland,Renewables,7.513444,24.8616575025123,-4.42714180009038,-0.348038999999999
8423,2016,Ireland,Hydro,0.681025,2.25348193194072,-15.5569194906322,-0.125464999999999
8425,2016,Ireland,Wind,6.147043,20.3402963699757,-6.48037623014641,-0.425954999999999
8426,2016,Ireland,Solar,0.00616,0.0203831705161409,80.7511737089201,0.00275199999999999
8427,2016,Ireland,Bioenergy,0.679216,2.24749603007973,41.9211136115272,0.200629
8428,2016,Ireland,Other renewables,0.0,0.0,,0.0
8432,2016,Italy,Fossil,179.185303,62.3913371575883,4.14126179602594,7.125449
8433,2016,Italy,Coal,35.607,12.3981615957099,-17.5782967986852,-7.594
8434,2016,Italy,Hard Coal,35.607,12.3981615957099,-17.5782967986852,-7.594
8435,2016,Italy,Lignite,0.0,0.0,,0.0
8436,2016,Italy,Gas,126.172,43.9323965752215,13.7935388444957,15.2939999999999
8437,2016,Italy,Other fossil,17.406303,6.06077898665685,-3.19534878599203,-0.574550999999999
8438,2016,Italy,Nuclear,0.0,0.0,,0.0
8439,2016,Italy,Renewables,108.010502,37.6086628424116,-0.811175495337102,-0.883319999999997
8440,2016,Italy,Hydro,42.431756,14.7745041053089,-6.81982981696508,-3.10556799999999
8442,2016,Italy,Wind,17.68867,6.15909762330964,19.1647171541784,2.84478799999999
8443,2016,Italy,Solar,22.104259,7.69658143161248,-3.65236678343551,-0.837932999999999
8444,2016,Italy,Bioenergy,19.497244,6.78883314469025,0.576674684878408,0.111791
8445,2016,Italy,Other renewables,6.28857299999999,2.18964653749033,1.67506040044489,0.103602
8449,2016,Latvia,Fossil,2.944,45.8168328927509,6.78273485672833,0.187
8450,2016,Latvia,Coal,0.0,0.0,,0.0
8451,2016,Latvia,Hard Coal,0.0,0.0,,0.0
8452,2016,Latvia,Lignite,0.0,0.0,,0.0
8453,2016,Latvia,Gas,2.944,45.8168328927509,6.82148040638608,0.188
8454,2016,Latvia,Other fossil,0.0,0.0,-100.0,-0.001
8455,2016,Latvia,Nuclear,0.0,0.0,,0.0
8456,2016,Latvia,Renewables,3.481586,54.183167107249,25.3622687435637,0.704366
8457,2016,Latvia,Hydro,2.529521,39.366386194193,35.9698014626241,0.669166
8459,2016,Latvia,Wind,0.127889,1.99030874382507,-13.0805042987732,-0.0192459999999999
8460,2016,Latvia,Solar,0.000382,0.00594498307236102,62.5531914893616,0.000147
8461,2016,Latvia,Bioenergy,0.823794,12.8205271861585,7.05644611076097,0.0542990000000001
8462,2016,Latvia,Other renewables,0.0,0.0,,0.0
8466,2016,Lithuania,Fossil,1.311521,38.496373062774,-43.3537987763925,-1.003764
8467,2016,Lithuania,Coal,0.0,0.0,,0.0
8468,2016,Lithuania,Hard Coal,0.0,0.0,,0.0
8469,2016,Lithuania,Lignite,0.0,0.0,,0.0
8470,2016,Lithuania,Gas,0.986,28.9415295979974,-50.176856998484,-0.993
8471,2016,Lithuania,Other fossil,0.325521,9.5548434647766,-3.20085641643248,-0.0107639999999999
8472,2016,Lithuania,Nuclear,0.0,0.0,,0.0
8473,2016,Lithuania,Renewables,2.095348,61.5036269372259,24.7656492363169,0.415921
8474,2016,Lithuania,Hydro,0.453605,13.3144244759631,29.8786266689192,0.104352
8476,2016,Lithuania,Wind,1.135938,33.3425793595233,40.1812830496029,0.325603
8477,2016,Lithuania,Solar,0.06648,1.95135181305767,-9.32031154092726,-0.006833
8478,2016,Lithuania,Bioenergy,0.439324999999999,12.8952712886817,-1.61267205045172,-0.00720100000000006
8479,2016,Lithuania,Other renewables,0.0,0.0,,0.0
8483,2016,Luxembourg,Fossil,0.327638,41.7457803555115,-63.7538111611153,-0.576286
8484,2016,Luxembourg,Coal,0.0,0.0,,0.0
8485,2016,Luxembourg,Hard Coal,0.0,0.0,,0.0
8486,2016,Luxembourg,Lignite,0.0,0.0,,0.0
8487,2016,Luxembourg,Gas,0.257861,32.8551897772924,-69.212354649948,-0.579685999999999
8488,2016,Luxembourg,Other fossil,0.069777,8.89059057821903,5.12225620320294,0.00340000000000001
8489,2016,Luxembourg,Nuclear,0.0,0.0,,0.0
8490,2016,Luxembourg,Renewables,0.457202999999999,58.2542196444885,6.13227913627645,0.0264169999999998
8491,2016,Luxembourg,Hydro,0.115410999999999,14.7050166849081,16.2796086768157,0.0161579999999998
8493,2016,Luxembourg,Wind,0.101486,12.930771965277,-0.355431623595936,-0.000361999999999987
8494,2016,Luxembourg,Solar,0.100288,12.7781295829346,-3.30984082297702,-0.003433
8495,2016,Luxembourg,Bioenergy,0.140018,17.8403014113686,11.157156012829,0.0140539999999999
8496,2016,Luxembourg,Other renewables,0.0,0.0,,0.0
8500,2016,Malta,Fossil,0.720834,84.103075077822,-40.0802992518703,-0.482166
8501,2016,Malta,Coal,0.0,0.0,,0.0
8502,2016,Malta,Hard Coal,0.0,0.0,,0.0
8503,2016,Malta,Lignite,0.0,0.0,,0.0
8504,2016,Malta,Gas,0.0,0.0,,0.0
8505,2016,Malta,Other fossil,0.720834,84.103075077822,-40.0802992518703,-0.482166
8506,2016,Malta,Nuclear,0.0,0.0,,0.0
8507,2016,Malta,Renewables,0.13625,15.8969249221779,33.9816899884947,0.034557
8508,2016,Malta,Hydro,0.0,0.0,,0.0
8510,2016,Malta,Wind,5.8e-05,0.00676713134301888,0.0,0.0
8511,2016,Malta,Solar,0.127885,14.920941237965,34.6299610485314,0.0328949999999999
8512,2016,Malta,Bioenergy,0.008307,0.969216552869963,25.0112866817155,0.001662
8513,2016,Malta,Other renewables,0.0,0.0,,0.0
8517,2016,Netherlands,Fossil,96.3373819999999,83.7175622563095,4.18452274686573,3.86934599999999
8518,2016,Netherlands,Coal,36.7201219999999,31.9099298296717,-6.74231519357179,-2.65478
8519,2016,Netherlands,Hard Coal,36.7201219999999,31.9099298296717,-6.74231519357179,-2.65478
8520,2016,Netherlands,Lignite,0.0,0.0,,0.0
8521,2016,Netherlands,Gas,53.8962919999999,46.8360888288851,14.0109655210082,6.62338999999999
8522,2016,Netherlands,Other fossil,5.720968,4.97154359775268,-1.70549902478112,-0.0992639999999989
8523,2016,Netherlands,Nuclear,3.96,3.44125550905032,-2.86975717439293,-0.116999999999999
8524,2016,Netherlands,Renewables,14.776898,12.84118223464,7.97899155826007,1.091923
8525,2016,Netherlands,Hydro,0.100078999999999,0.0869690429520827,7.96125093043074,0.00737999999999998
8527,2016,Netherlands,Wind,8.170455,7.10015739398934,8.21975307137576,0.620581
8528,2016,Netherlands,Solar,1.60181099999999,1.39198003237561,44.5000942699223,0.493291999999999
8529,2016,Netherlands,Bioenergy,4.904553,4.26207576532305,-0.59446079284815,-0.0293299999999998
8530,2016,Netherlands,Other renewables,0.0,0.0,,0.0
8534,2016,Poland,Fossil,143.279809,86.2678369436964,1.22760608233467,1.737581
8535,2016,Poland,Coal,130.322,78.4660247989052,-0.150935879067415,-0.197000000000002
8536,2016,Poland,Hard Coal,79.402,47.8074254621835,2.19836795634154,1.70799999999999
8537,2016,Poland,Lignite,50.92,30.6585993367217,-3.60624704212021,-1.905
8538,2016,Poland,Gas,7.831,4.7149939396282,22.6084233599499,1.444
8539,2016,Poland,Other fossil,5.126809,3.08681820516298,10.5814683833495,0.490581
8540,2016,Poland,Nuclear,0.0,0.0,,0.0
8541,2016,Poland,Renewables,22.807361,13.7321630563035,0.54355346690349,0.123300000000003
8542,2016,Poland,Hydro,2.139446,1.28814645947667,16.7694940934266,0.30725
8544,2016,Poland,Wind,12.58759,7.57890570355314,15.925279726736,1.729225
8545,2016,Poland,Solar,0.123874999999999,0.0745843282175257,118.709722982397,0.0672359999999999
8546,2016,Poland,Bioenergy,7.95645,4.79052656505616,-19.9299456840545,-1.980411
8547,2016,Poland,Other renewables,0.0,0.0,,0.0
8551,2016,Portugal,Fossil,26.83206,45.3687598438677,-0.25518289371289,-0.0686459999999975
8552,2016,Portugal,Coal,12.63,21.3553277992091,-14.2391525768995,-2.09699999999999
8553,2016,Portugal,Hard Coal,12.63,21.3553277992091,-14.2391525768995,-2.09699999999999
8554,2016,Portugal,Lignite,0.0,0.0,,0.0
8555,2016,Portugal,Gas,12.582,21.2741674085233,19.1251656883166,2.02
8556,2016,Portugal,Other fossil,1.62006,2.73926463613514,0.518332748032213,0.00835400000000019
8557,2016,Portugal,Nuclear,0.0,0.0,,0.0
8558,2016,Portugal,Renewables,32.31009,54.6312401561323,32.5715326260464,7.938274
8559,2016,Portugal,Hydro,15.723323,26.585646615823,81.5520132426442,7.062817
8561,2016,Portugal,Wind,12.474096,21.0917188502616,7.46455049683663,0.866457999999998
8562,2016,Portugal,Solar,0.870603,1.47205165858867,9.35094296964786,0.074448
8563,2016,Portugal,Bioenergy,3.070446,5.1916374362447,-1.07853835291661,-0.0334769999999999
8564,2016,Portugal,Other renewables,0.171622,0.290185595214242,-15.7038026660903,-0.031972
8568,2016,Romania,Fossil,26.340298,40.7775841251471,-6.19653213855988,-1.74000499999999
8569,2016,Romania,Coal,15.881,24.5854778670864,-12.3806896551724,-2.24399999999999
8570,2016,Romania,Hard Coal,0.142,0.21983110995065,-28.2828282828282,-0.056
8571,2016,Romania,Lignite,15.739,24.3656467571358,-12.2050538294193,-2.18799999999999
8572,2016,Romania,Gas,9.655,14.9469673702361,2.86597059450244,0.269
8573,2016,Romania,Other fossil,0.804298,1.24513888782456,41.2776676040702,0.234994999999999
8574,2016,Romania,Nuclear,11.286,17.4719289218524,-3.04123711340207,-0.354000000000001
8575,2016,Romania,Renewables,26.968745,41.7504869530004,2.93354012092983,0.768592000000001
8576,2016,Romania,Hydro,18.028207,27.9095827833104,8.39420115719764,1.39613
8578,2016,Romania,Wind,6.59,10.2020212293999,-6.69594629990669,-0.472929999999999
8579,2016,Romania,Solar,1.819742,2.81715425129448,-8.18657921291624,-0.162258
8580,2016,Romania,Bioenergy,0.530692,0.821567685929089,1.46259764990193,0.00765000000000004
8581,2016,Romania,Other renewables,0.000104,0.000161003066442729,0.0,0.0
8585,2016,Slovakia,Fossil,5.284,19.7999025742871,-1.15974560419005,-0.0620000000000002
8586,2016,Slovakia,Coal,2.799,10.4882527073106,-1.09540636042402,-0.0309999999999996
8587,2016,Slovakia,Hard Coal,1.068,4.00194851425787,11.25,0.108
8588,2016,Slovakia,Lignite,1.731,6.48630419305279,-7.4331550802139,-0.139
8589,2016,Slovakia,Gas,1.524,5.71064563270506,-4.98753117206982,-0.08
8590,2016,Slovakia,Other fossil,0.961,3.60100423427136,5.37280701754385,0.0489999999999999
8591,2016,Slovakia,Nuclear,14.774,55.3602877805673,-2.45609401822264,-0.372000000000001
8592,2016,Slovakia,Renewables,6.629,24.8398096451455,9.75165562913908,0.589000000000001
8593,2016,Slovakia,Hydro,4.359,16.3337954809457,12.7521986549405,0.493
8595,2016,Slovakia,Wind,0.006,0.0224828568216734,0.0,0.0
8596,2016,Slovakia,Solar,0.533,1.99722711432532,5.33596837944665,0.027
8597,2016,Slovakia,Bioenergy,1.731,6.48630419305279,4.15162454873647,0.0690000000000001
8598,2016,Slovakia,Other renewables,0.0,0.0,,0.0
8602,2016,Slovenia,Fossil,5.449577,33.598260251856,13.2141798367137,0.636065999999999
8603,2016,Slovenia,Coal,5.01,30.8881375310045,14.2531356898517,0.625
8604,2016,Slovenia,Hard Coal,0.386,2.37980460817719,8.73239436619719,0.031
8605,2016,Slovenia,Lignite,4.624,28.5083329228273,14.7394540942927,0.593999999999999
8606,2016,Slovenia,Gas,0.421,2.59559000011035,4.20792079207918,0.0169999999999999
8607,2016,Slovenia,Other fossil,0.018577,0.114532720741211,-24.2095385745175,-0.00593399999999999
8608,2016,Slovenia,Nuclear,5.715,35.2346718542296,1.18626062322946,0.0670000000000001
8609,2016,Slovenia,Renewables,5.05524199999999,31.1670678939142,16.1871122828605,0.704292999999999
8610,2016,Slovenia,Hydro,4.50327699999999,27.7640397836745,18.2861566166828,0.696172999999998
8612,2016,Slovenia,Wind,0.005778,0.0356230855597093,-4.14731254147311,-0.000249999999999999
8613,2016,Slovenia,Solar,0.267472,1.64904429574707,-2.46506607543977,-0.00675999999999998
8614,2016,Slovenia,Bioenergy,0.278715,1.71836072893291,5.7400838439213,0.0151299999999999
8615,2016,Slovenia,Other renewables,0.0,0.0,,0.0
8619,2016,Spain,Fossil,107.92954,39.797675909805,-12.3829722590708,-15.253753
8620,2016,Spain,Coal,36.434,13.4345844900093,-29.0698127165829,-14.932
8621,2016,Spain,Hard Coal,36.434,13.4345844900093,-29.0698127165829,-14.932
8622,2016,Spain,Lignite,0.0,0.0,,0.0
8623,2016,Spain,Gas,52.828,19.4796681516773,0.626678603401975,0.329
8624,2016,Spain,Other fossil,18.66754,6.88342326811847,-3.36858437751201,-0.650752999999998
8625,2016,Spain,Nuclear,58.633,21.6201897239588,2.5124134554864,1.437
8626,2016,Spain,Renewables,104.633045,38.582134366236,7.77101471311181,7.54474599999998
8627,2016,Spain,Hydro,36.395385,13.4203456888872,29.3368336886993,8.255385
8629,2016,Spain,Wind,48.905,18.0331106791432,-0.851495184997463,-0.420000000000001
8630,2016,Spain,Solar,13.64273,5.03058705767647,-1.56372682502499,-0.216723999999999
8631,2016,Spain,Bioenergy,5.68993,2.09809094052913,-1.28239048759986,-0.0739150000000004
8632,2016,Spain,Other renewables,0.0,0.0,,0.0
8636,2016,Sweden,Fossil,3.663,2.34972417009416,16.6189111747851,0.522
8637,2016,Sweden,Coal,0.263,0.168708014396605,-32.0413436692506,-0.124
8638,2016,Sweden,Hard Coal,0.263,0.168708014396605,-32.0413436692506,-0.124
8639,2016,Sweden,Lignite,0.0,0.0,,0.0
8640,2016,Sweden,Gas,0.679,0.435561755799601,52.2421524663677,0.233
8641,2016,Sweden,Other fossil,2.721,1.74545439989795,17.894280762565,0.413
8642,2016,Sweden,Nuclear,63.101,40.4777354237269,11.9844537516859,6.753
8643,2016,Sweden,Renewables,89.126638,57.1725404061788,-13.044197946228,-13.3698439999999
8644,2016,Sweden,Hydro,62.0175599999999,39.7827353814537,-17.6530126838735,-13.2949219999999
8646,2016,Sweden,Wind,15.479,9.92939678648309,-5.16480823428501,-0.843
8647,2016,Sweden,Solar,0.143,0.0917309736072797,47.4226804123711,0.0459999999999999
8648,2016,Sweden,Bioenergy,11.487078,7.36867726463471,6.70764514630748,0.722077999999999
8649,2016,Sweden,Other renewables,0.0,0.0,,0.0
8653,2016,United Kingdom,Fossil,181.486166,54.2040253705166,-0.515069728135908,-0.93961999999999
8654,2016,United Kingdom,Coal,30.6685989999999,9.15971478660363,-59.5818197019571,-45.209629
8655,2016,United Kingdom,Hard Coal,30.6685989999999,9.15971478660363,-59.5818197019571,-45.209629
8656,2016,United Kingdom,Lignite,0.0,0.0,,0.0
8657,2016,United Kingdom,Gas,143.356074,42.8158048813134,43.5348955142274,43.480658
8658,2016,United Kingdom,Other fossil,7.461493,2.22850570259957,11.830548570459,0.789351
8659,2016,United Kingdom,Nuclear,71.726081,21.422251623585,1.96343865828403,1.38117900000001
8660,2016,United Kingdom,Renewables,81.608211,24.3737230058982,-1.17236653399422,-0.968097
8661,2016,United Kingdom,Hydro,5.39391,1.61098578988264,-14.3452502981848,-0.903359
8663,2016,United Kingdom,Wind,37.154944,11.0969754422831,-7.74623654109168,-3.11977499999999
8664,2016,United Kingdom,Solar,10.40792,3.1085077841928,38.1668380047748,2.875056
8665,2016,United Kingdom,Bioenergy,28.651428,8.55725130153188,0.639179735672534,0.181971000000004
